,GameID,Date,Team,Opponent,Location,Rank,Opponent Rank
2299,2025-11-23-Norfolk State-vs-Wyoming-m,2025-11-23,Wyoming,Norfolk State,Home,NR,NR
2300,2025-11-23-Alabama State-vs-SIU-Edwardsville-m,2025-11-23,Alabama State,SIU-Edwardsville,Away,NR,NR
2301,2025-11-23-Alabama State-vs-SIU-Edwardsville-m,2025-11-23,SIU-Edwardsville,Alabama State,Home,NR,NR
2302,2025-11-23-Binghamton-vs-Canisius-m,2025-11-23,Binghamton,Canisius,Away,NR,NR
2303,2025-11-23-Binghamton-vs-Canisius-m,2025-11-23,Canisius,Binghamton,Home,NR,NR
2304,2025-11-23-Clemson-vs-Georgia-m,2025-11-23,Clemson,Georgia,Away,NR,NR
2305,2025-11-23-Clemson-vs-Georgia-m,2025-11-23,Georgia,Clemson,Home,NR,NR
2306,2025-11-23-Arkansas-Pine Bluff-vs-Miami (OH)-m,2025-11-23,Arkansas-Pine Bluff,Miami (OH),Away,NR,NR
2307,2025-11-23-Arkansas-Pine Bluff-vs-Miami (OH)-m,2025-11-23,Miami (OH),Arkansas-Pine Bluff,Home,NR,NR
2308,2025-11-23-Cal State Fullerton-vs-Northern Colorado-m,2025-11-23,Cal State Fullerton,Northern Colorado,Away,NR,NR
2309,2025-11-23-Cal State Fullerton-vs-Northern Colorado-m,2025-11-23,Northern Colorado,Cal State Fullerton,Home,NR,NR
2310,2025-11-23-Eastern Washington-vs-Central Arkansas-m,2025-11-23,Eastern Washington,Central Arkansas,Away,NR,NR
2311,2025-11-23-Eastern Washington-vs-Central Arkansas-m,2025-11-23,Central Arkansas,Eastern Washington,Home,NR,NR
2312,2025-11-23-Shaw-vs-Charlotte-m,2025-11-23,Shaw,Charlotte,Away,NR,NR
2313,2025-11-23-Shaw-vs-Charlotte-m,2025-11-23,Charlotte,Shaw,Home,NR,NR
2314,2025-11-23-Longwood-vs-Columbia-m,2025-11-23,Longwood,Columbia,Away,NR,NR
2315,2025-11-23-Longwood-vs-Columbia-m,2025-11-23,Columbia,Longwood,Home,NR,NR
2316,2025-11-23-Old Dominion-vs-Drexel-m,2025-11-23,Old Dominion,Drexel,Away,NR,NR
2317,2025-11-23-Old Dominion-vs-Drexel-m,2025-11-23,Drexel,Old Dominion,Home,NR,NR
2318,2025-11-23-Brown-vs-Maine-m,2025-11-23,Brown,Maine,Away,NR,NR
2319,2025-11-23-Brown-vs-Maine-m,2025-11-23,Maine,Brown,Home,NR,NR
2320,2025-11-23-Prairie View-vs-North Florida-m,2025-11-23,Prairie View,North Florida,Away,NR,NR
2321,2025-11-23-Prairie View-vs-North Florida-m,2025-11-23,North Florida,Prairie View,Home,NR,NR
2322,2025-11-23-Alcorn State-vs-Oklahoma-m,2025-11-23,Alcorn State,Oklahoma,Away,NR,NR
2323,2025-11-23-Alcorn State-vs-Oklahoma-m,2025-11-23,Oklahoma,Alcorn State,Home,NR,NR
2324,2025-11-23-South Carolina State-vs-South Dakota-m,2025-11-23,South Carolina State,South Dakota,Away,NR,NR
2325,2025-11-23-South Carolina State-vs-South Dakota-m,2025-11-23,South Dakota,South Carolina State,Home,NR,NR
2326,2025-11-23-Butler-vs-Virginia-m,2025-11-23,Butler,Virginia,Away,NR,NR
2327,2025-11-23-Butler-vs-Virginia-m,2025-11-23,Virginia,Butler,Home,NR,NR
2328,2025-11-23-Southern Illinois-vs-Delaware-m,2025-11-23,Southern Illinois,Delaware,Away,NR,NR
2329,2025-11-23-Southern Illinois-vs-Delaware-m,2025-11-23,Delaware,Southern Illinois,Home,NR,NR
2330,2025-11-23-Robert Morris-vs-Monmouth-m,2025-11-23,Robert Morris,Monmouth,Away,NR,NR
2331,2025-11-23-Robert Morris-vs-Monmouth-m,2025-11-23,Monmouth,Robert Morris,Home,NR,NR
2332,2025-11-23-Mount St. Mary's-vs-Western Michigan-m,2025-11-23,Mount St. Mary's,Western Michigan,Away,NR,NR
2333,2025-11-23-Mount St. Mary's-vs-Western Michigan-m,2025-11-23,Western Michigan,Mount St. Mary's,Home,NR,NR
2334,2025-11-23-West Virginia-vs-Xavier-m,2025-11-23,West Virginia,Xavier,Away,NR,NR
2335,2025-11-23-West Virginia-vs-Xavier-m,2025-11-23,Xavier,West Virginia,Home,NR,NR
2336,2025-11-23-St. Thomas-vs-Portland-m,2025-11-23,St. Thomas,Portland,Away,NR,NR
2337,2025-11-23-St. Thomas-vs-Portland-m,2025-11-23,Portland,St. Thomas,Home,NR,NR
2338,2025-11-23-IU Indianapolis-vs-Air Force-m,2025-11-23,IU Indianapolis,Air Force,Away,NR,NR
2339,2025-11-23-IU Indianapolis-vs-Air Force-m,2025-11-23,Air Force,IU Indianapolis,Home,NR,NR
2340,2025-11-23-Yale-vs-College of Charleston-m,2025-11-23,Yale,College of Charleston,Away,NR,NR
2341,2025-11-23-Yale-vs-College of Charleston-m,2025-11-23,College of Charleston,Yale,Home,NR,NR
2342,2025-11-23-McNeese State-vs-George Washington-m,2025-11-23,McNeese State,George Washington,Away,NR,NR
2343,2025-11-23-McNeese State-vs-George Washington-m,2025-11-23,George Washington,McNeese State,Home,NR,NR
2344,2025-11-23-Youngstown State-vs-UNC Greensboro-m,2025-11-23,Youngstown State,UNC Greensboro,Away,NR,NR
2345,2025-11-23-Youngstown State-vs-UNC Greensboro-m,2025-11-23,UNC Greensboro,Youngstown State,Home,NR,NR
2346,2025-11-23-Northwestern-vs-South Carolina-m,2025-11-23,Northwestern,South Carolina,Away,NR,NR
2347,2025-11-23-Northwestern-vs-South Carolina-m,2025-11-23,South Carolina,Northwestern,Home,NR,NR
2348,2025-11-23-UT-Martin-vs-Southern Miss-m,2025-11-23,UT-Martin,Southern Miss,Away,NR,NR
2349,2025-11-23-UT-Martin-vs-Southern Miss-m,2025-11-23,Southern Miss,UT-Martin,Home,NR,NR
2350,2025-11-23-Tulane-vs-Boston College-m,2025-11-23,Tulane,Boston College,Away,NR,NR
2351,2025-11-23-Tulane-vs-Boston College-m,2025-11-23,Boston College,Tulane,Home,NR,NR
2352,2025-11-23-Mercyhurst-vs-Marshall-m,2025-11-23,Mercyhurst,Marshall,Away,NR,NR
2353,2025-11-23-Mercyhurst-vs-Marshall-m,2025-11-23,Marshall,Mercyhurst,Home,NR,NR
2354,2025-11-23-Murray State-vs-Middle Tennessee-m,2025-11-23,Murray State,Middle Tennessee,Away,NR,NR
2355,2025-11-23-Murray State-vs-Middle Tennessee-m,2025-11-23,Middle Tennessee,Murray State,Home,NR,NR
2356,2025-11-23-North Dakota-vs-Western Illinois-m,2025-11-23,North Dakota,Western Illinois,Away,NR,NR
2357,2025-11-23-North Dakota-vs-Western Illinois-m,2025-11-23,Western Illinois,North Dakota,Home,NR,NR
2358,2025-11-23-Akron-vs-Evansville-m,2025-11-23,Akron,Evansville,Away,NR,NR
2359,2025-11-23-Akron-vs-Evansville-m,2025-11-23,Evansville,Akron,Home,NR,NR
2360,2025-11-23-Utah State-vs-Davidson-m,2025-11-23,Utah State,Davidson,Away,NR,NR
2361,2025-11-23-Utah State-vs-Davidson-m,2025-11-23,Davidson,Utah State,Home,NR,NR
2362,2025-11-24-Denver-vs-Arizona-m,2025-11-24,Denver,Arizona,Away,NR, 2 
2363,2025-11-24-Denver-vs-Arizona-m,2025-11-24,Arizona,Denver,Home, 2 ,NR
2364,2025-11-24-Syracuse-vs-Houston-m,2025-11-24,Syracuse,Houston,Away,NR, 3 
2365,2025-11-24-Syracuse-vs-Houston-m,2025-11-24,Houston,Syracuse,Home, 3 ,NR
2366,2025-11-24-Eastern Michigan-vs-Louisville-m,2025-11-24,Eastern Michigan,Louisville,Away,NR, 6 
2367,2025-11-24-Eastern Michigan-vs-Louisville-m,2025-11-24,Louisville,Eastern Michigan,Home, 6 ,NR
2368,2025-11-24-San Diego State-vs-Michigan-m,2025-11-24,San Diego State,Michigan,Away,NR, 7 
2369,2025-11-24-San Diego State-vs-Michigan-m,2025-11-24,Michigan,San Diego State,Home, 7 ,NR
2370,2025-11-24-Gonzaga-vs-Alabama-m,2025-11-24,Gonzaga,Alabama,Away, 12 , 8 
2371,2025-11-24-Gonzaga-vs-Alabama-m,2025-11-24,Alabama,Gonzaga,Home, 8 , 12 
2372,2025-11-24-Texas-Rio Grande Valley-vs-Illinois-m,2025-11-24,Texas-Rio Grande Valley,Illinois,Away,NR, 13 
2373,2025-11-24-Texas-Rio Grande Valley-vs-Illinois-m,2025-11-24,Illinois,Texas-Rio Grande Valley,Home, 13 ,NR
2374,2025-11-24-Iowa State-vs-St. John's (NY)-m,2025-11-24,Iowa State,St. John's (NY),Away, 15 , 14 
2375,2025-11-24-Iowa State-vs-St. John's (NY)-m,2025-11-24,St. John's (NY),Iowa State,Home, 14 , 15 
2376,2025-11-24-Rutgers-vs-Tennessee-m,2025-11-24,Rutgers,Tennessee,Away,NR, 17 
2377,2025-11-24-Rutgers-vs-Tennessee-m,2025-11-24,Tennessee,Rutgers,Home, 17 ,NR
2378,2025-11-24-Auburn-vs-Oregon-m,2025-11-24,Auburn,Oregon,Away, 21 ,NR
2379,2025-11-24-Auburn-vs-Oregon-m,2025-11-24,Oregon,Auburn,Home,NR, 21 
2380,2025-11-24-Seton Hall-vs-NC State-m,2025-11-24,Seton Hall,NC State,Away,NR, 23 
2381,2025-11-24-Seton Hall-vs-NC State-m,2025-11-24,NC State,Seton Hall,Home, 23 ,NR
2382,2025-11-24-NJIT-vs-Cincinnati-m,2025-11-24,NJIT,Cincinnati,Away,NR,NR
2383,2025-11-24-NJIT-vs-Cincinnati-m,2025-11-24,Cincinnati,NJIT,Home,NR,NR
2384,2025-11-24-Bellarmine-vs-The Citadel-m,2025-11-24,Bellarmine,The Citadel,Away,NR,NR
2385,2025-11-24-Bellarmine-vs-The Citadel-m,2025-11-24,The Citadel,Bellarmine,Home,NR,NR
2386,2025-11-24-James Madison-vs-Florida International-m,2025-11-24,James Madison,Florida International,Away,NR,NR
2387,2025-11-24-James Madison-vs-Florida International-m,2025-11-24,Florida International,James Madison,Home,NR,NR
2388,2025-11-24-Siena-vs-Holy Cross-m,2025-11-24,Siena,Holy Cross,Away,NR,NR
2389,2025-11-24-Siena-vs-Holy Cross-m,2025-11-24,Holy Cross,Siena,Home,NR,NR
2390,2025-11-24-Stony Brook-vs-Pacific-m,2025-11-24,Stony Brook,Pacific,Away,NR,NR
2391,2025-11-24-Stony Brook-vs-Pacific-m,2025-11-24,Pacific,Stony Brook,Home,NR,NR
2392,2025-11-24-UAB-vs-Southern Illinois-m,2025-11-24,UAB,Southern Illinois,Away,NR,NR
2393,2025-11-24-UAB-vs-Southern Illinois-m,2025-11-24,Southern Illinois,UAB,Home,NR,NR
2394,2025-11-24-Oakland-vs-Lamar-m,2025-11-24,Oakland,Lamar,Away,NR,NR
2395,2025-11-24-Oakland-vs-Lamar-m,2025-11-24,Lamar,Oakland,Home,NR,NR
2396,2025-11-24-Louisiana-vs-UC-Davis-m,2025-11-24,Louisiana,UC-Davis,Away,NR,NR
2397,2025-11-24-Louisiana-vs-UC-Davis-m,2025-11-24,UC-Davis,Louisiana,Home,NR,NR
2398,2025-11-24-Toledo-vs-Troy-m,2025-11-24,Toledo,Troy,Away,NR,NR
2399,2025-11-24-Toledo-vs-Troy-m,2025-11-24,Troy,Toledo,Home,NR,NR
2400,2025-11-24-Rhode Island-vs-Towson-m,2025-11-24,Rhode Island,Towson,Away,NR,NR
2401,2025-11-24-Rhode Island-vs-Towson-m,2025-11-24,Towson,Rhode Island,Home,NR,NR
2402,2025-11-24-Bucknell-vs-Bowling Green-m,2025-11-24,Bucknell,Bowling Green,Away,NR,NR
2403,2025-11-24-Bucknell-vs-Bowling Green-m,2025-11-24,Bowling Green,Bucknell,Home,NR,NR
2404,2025-11-24-East Texas A&M-vs-FDU-m,2025-11-24,East Texas A&M,FDU,Away,NR,NR
2405,2025-11-24-East Texas A&M-vs-FDU-m,2025-11-24,FDU,East Texas A&M,Home,NR,NR
2406,2025-11-24-UMass-vs-Oregon State-m,2025-11-24,UMass,Oregon State,Away,NR,NR
2407,2025-11-24-UMass-vs-Oregon State-m,2025-11-24,Oregon State,UMass,Home,NR,NR
2408,2025-11-24-Liberty-vs-Vermont-m,2025-11-24,Liberty,Vermont,Away,NR,NR
2409,2025-11-24-Liberty-vs-Vermont-m,2025-11-24,Vermont,Liberty,Home,NR,NR
2410,2025-11-24-Creighton-vs-Baylor-m,2025-11-24,Creighton,Baylor,Away,NR,NR
2411,2025-11-24-Creighton-vs-Baylor-m,2025-11-24,Baylor,Creighton,Home,NR,NR
2412,2025-11-24-Saint Francis (PA)-vs-Belmont-m,2025-11-24,Saint Francis (PA),Belmont,Away,NR,NR
2413,2025-11-24-Saint Francis (PA)-vs-Belmont-m,2025-11-24,Belmont,Saint Francis (PA),Home,NR,NR
2414,2025-11-24-Jacksonville-vs-Bethune-Cookman-m,2025-11-24,Jacksonville,Bethune-Cookman,Away,NR,NR
2415,2025-11-24-Jacksonville-vs-Bethune-Cookman-m,2025-11-24,Bethune-Cookman,Jacksonville,Home,NR,NR
2416,2025-11-24-USC-vs-Boise State-m,2025-11-24,USC,Boise State,Away,NR,NR
2417,2025-11-24-USC-vs-Boise State-m,2025-11-24,Boise State,USC,Home,NR,NR
2418,2025-11-24-Buffalo-vs-VMI-m,2025-11-24,Buffalo,VMI,Away,NR,NR
2419,2025-11-24-Buffalo-vs-VMI-m,2025-11-24,VMI,Buffalo,Home,NR,NR
2420,2025-11-24-Grambling-vs-UC-Riverside-m,2025-11-24,Grambling,UC-Riverside,Away,NR,NR
2421,2025-11-24-Grambling-vs-UC-Riverside-m,2025-11-24,UC-Riverside,Grambling,Home,NR,NR
2422,2025-11-24-Green Bay-vs-Iona-m,2025-11-24,Green Bay,Iona,Away,NR,NR
2423,2025-11-24-Green Bay-vs-Iona-m,2025-11-24,Iona,Green Bay,Home,NR,NR
2424,2025-11-24-Notre Dame-vs-Kansas-m,2025-11-24,Notre Dame,Kansas,Away,NR,NR
2425,2025-11-24-Notre Dame-vs-Kansas-m,2025-11-24,Kansas,Notre Dame,Home,NR,NR
2426,2025-11-24-Rice-vs-Kennesaw State-m,2025-11-24,Rice,Kennesaw State,Away,NR,NR
2427,2025-11-24-Rice-vs-Kennesaw State-m,2025-11-24,Kennesaw State,Rice,Home,NR,NR
2428,2025-11-24-Temple-vs-UC-San Diego-m,2025-11-24,Temple,UC-San Diego,Away,NR,NR
2429,2025-11-24-Temple-vs-UC-San Diego-m,2025-11-24,UC-San Diego,Temple,Home,NR,NR
2430,2025-11-24-William & Mary-vs-UTEP-m,2025-11-24,William & Mary,UTEP,Away,NR,NR
2431,2025-11-24-William & Mary-vs-UTEP-m,2025-11-24,UTEP,William & Mary,Home,NR,NR
2432,2025-11-24-College of Charleston-vs-Evansville-m,2025-11-24,College of Charleston,Evansville,Away,NR,NR
2433,2025-11-24-College of Charleston-vs-Evansville-m,2025-11-24,Evansville,College of Charleston,Home,NR,NR
2434,2025-11-24-Florida Atlantic-vs-Loyola Marymount-m,2025-11-24,Florida Atlantic,Loyola Marymount,Away,NR,NR
2435,2025-11-24-Florida Atlantic-vs-Loyola Marymount-m,2025-11-24,Loyola Marymount,Florida Atlantic,Home,NR,NR
2436,2025-11-24-George Washington-vs-Middle Tennessee-m,2025-11-24,George Washington,Middle Tennessee,Away,NR,NR
2437,2025-11-24-George Washington-vs-Middle Tennessee-m,2025-11-24,Middle Tennessee,George Washington,Home,NR,NR
2438,2025-11-24-Elon-vs-Appalachian State-m,2025-11-24,Elon,Appalachian State,Away,NR,NR
2439,2025-11-24-Elon-vs-Appalachian State-m,2025-11-24,Appalachian State,Elon,Home,NR,NR
2440,2025-11-24-George Mason-vs-Ohio-m,2025-11-24,George Mason,Ohio,Away,NR,NR
2441,2025-11-24-George Mason-vs-Ohio-m,2025-11-24,Ohio,George Mason,Home,NR,NR
2442,2025-11-24-Georgia Southern-vs-Youngstown State-m,2025-11-24,Georgia Southern,Youngstown State,Away,NR,NR
2443,2025-11-24-Georgia Southern-vs-Youngstown State-m,2025-11-24,Youngstown State,Georgia Southern,Home,NR,NR
2444,2025-11-24-Notre Dame (MD)-vs-UMBC-m,2025-11-24,Notre Dame (MD),UMBC,Away,NR,NR
2445,2025-11-24-Notre Dame (MD)-vs-UMBC-m,2025-11-24,UMBC,Notre Dame (MD),Home,NR,NR
2446,2025-11-24-Marywood-vs-American-m,2025-11-24,Marywood,American,Away,NR,NR
2447,2025-11-24-Marywood-vs-American-m,2025-11-24,American,Marywood,Home,NR,NR
2448,2025-11-24-Princeton-vs-Bradley-m,2025-11-24,Princeton,Bradley,Away,NR,NR
2449,2025-11-24-Princeton-vs-Bradley-m,2025-11-24,Bradley,Princeton,Home,NR,NR
2450,2025-11-24-Sacred Heart-vs-Central Connecticut-m,2025-11-24,Sacred Heart,Central Connecticut,Away,NR,NR
2451,2025-11-24-Sacred Heart-vs-Central Connecticut-m,2025-11-24,Central Connecticut,Sacred Heart,Home,NR,NR
2452,2025-11-24-Oral Roberts-vs-Florida Gulf Coast-m,2025-11-24,Oral Roberts,Florida Gulf Coast,Away,NR,NR
2453,2025-11-24-Oral Roberts-vs-Florida Gulf Coast-m,2025-11-24,Florida Gulf Coast,Oral Roberts,Home,NR,NR
2454,2025-11-24-Kansas City-vs-Lindenwood-m,2025-11-24,Kansas City,Lindenwood,Away,NR,NR
2455,2025-11-24-Kansas City-vs-Lindenwood-m,2025-11-24,Lindenwood,Kansas City,Home,NR,NR
2456,2025-11-24-McNeese State-vs-Murray State-m,2025-11-24,McNeese State,Murray State,Away,NR,NR
2457,2025-11-24-McNeese State-vs-Murray State-m,2025-11-24,Murray State,McNeese State,Home,NR,NR
2458,2025-11-24-New Orleans-vs-Mississippi State-m,2025-11-24,New Orleans,Mississippi State,Away,NR,NR
2459,2025-11-24-New Orleans-vs-Mississippi State-m,2025-11-24,Mississippi State,New Orleans,Home,NR,NR
2460,2025-11-24-Eastern Kentucky-vs-Northern Kentucky-m,2025-11-24,Eastern Kentucky,Northern Kentucky,Away,NR,NR
2461,2025-11-24-Eastern Kentucky-vs-Northern Kentucky-m,2025-11-24,Northern Kentucky,Eastern Kentucky,Home,NR,NR
2462,2025-11-24-Texas Lutheran-vs-Texas State-m,2025-11-24,Texas Lutheran,Texas State,Away,NR,NR
2463,2025-11-24-Texas Lutheran-vs-Texas State-m,2025-11-24,Texas State,Texas Lutheran,Home,NR,NR
2464,2025-11-24-Yale-vs-Akron-m,2025-11-24,Yale,Akron,Away,NR,NR
2465,2025-11-24-Yale-vs-Akron-m,2025-11-24,Akron,Yale,Home,NR,NR
2466,2025-11-24-Jacksonville State-vs-Arkansas State-m,2025-11-24,Jacksonville State,Arkansas State,Away,NR,NR
2467,2025-11-24-Jacksonville State-vs-Arkansas State-m,2025-11-24,Arkansas State,Jacksonville State,Home,NR,NR
2468,2025-11-24-LIU-vs-Missouri State-m,2025-11-24,LIU,Missouri State,Away,NR,NR
2469,2025-11-24-LIU-vs-Missouri State-m,2025-11-24,Missouri State,LIU,Home,NR,NR
2470,2025-11-24-Cal Poly-vs-Northern Arizona-m,2025-11-24,Cal Poly,Northern Arizona,Away,NR,NR
2471,2025-11-24-Cal Poly-vs-Northern Arizona-m,2025-11-24,Northern Arizona,Cal Poly,Home,NR,NR
2472,2025-11-24-UTSA-vs-Abilene Christian-m,2025-11-24,UTSA,Abilene Christian,Away,NR,NR
2473,2025-11-24-UTSA-vs-Abilene Christian-m,2025-11-24,Abilene Christian,UTSA,Home,NR,NR
2474,2025-11-24-Nobel University-vs-UCSB-m,2025-11-24,Nobel University,UCSB,Away,NR,NR
2475,2025-11-24-Nobel University-vs-UCSB-m,2025-11-24,UCSB,Nobel University,Home,NR,NR
2476,2025-11-24-Radford-vs-SMU-m,2025-11-24,Radford,SMU,Away,NR,NR
2477,2025-11-24-Radford-vs-SMU-m,2025-11-24,SMU,Radford,Home,NR,NR
2478,2025-11-24-Arizona State-vs-Texas-m,2025-11-24,Arizona State,Texas,Away,NR,NR
2479,2025-11-24-Arizona State-vs-Texas-m,2025-11-24,Texas,Arizona State,Home,NR,NR
2480,2025-11-25-Tennessee-vs-Houston-m,2025-11-25,Tennessee,Houston,Away, 17 , 3 
2481,2025-11-25-Tennessee-vs-Houston-m,2025-11-25,Houston,Tennessee,Home, 3 , 17 
2482,2025-11-25-Auburn-vs-Michigan-m,2025-11-25,Auburn,Michigan,Away, 21 , 7 
2483,2025-11-25-Auburn-vs-Michigan-m,2025-11-25,Michigan,Auburn,Home, 7 , 21 
2484,2025-11-25-Michigan State-vs-East Carolina-m,2025-11-25,Michigan State,East Carolina,Away, 11 ,NR
2485,2025-11-25-Michigan State-vs-East Carolina-m,2025-11-25,East Carolina,Michigan State,Home,NR, 11 
2486,2025-11-25-Maryland-vs-Gonzaga-m,2025-11-25,Maryland,Gonzaga,Away,NR, 12 
2487,2025-11-25-Maryland-vs-Gonzaga-m,2025-11-25,Gonzaga,Maryland,Home, 12 ,NR
2488,2025-11-25-Baylor-vs-St. John's (NY)-m,2025-11-25,Baylor,St. John's (NY),Away,NR, 14 
2489,2025-11-25-Baylor-vs-St. John's (NY)-m,2025-11-25,St. John's (NY),Baylor,Home, 14 ,NR
2490,2025-11-25-Creighton-vs-Iowa State-m,2025-11-25,Creighton,Iowa State,Away,NR, 15 
2491,2025-11-25-Creighton-vs-Iowa State-m,2025-11-25,Iowa State,Creighton,Home, 15 ,NR
2492,2025-11-25-St. Bonaventure-vs-UNC-m,2025-11-25,St. Bonaventure,UNC,Away,NR, 16 
2493,2025-11-25-St. Bonaventure-vs-UNC-m,2025-11-25,UNC,St. Bonaventure,Home, 16 ,NR
2494,2025-11-25-UCLA-vs-California-m,2025-11-25,UCLA,California,Away, 18 ,NR
2495,2025-11-25-UCLA-vs-California-m,2025-11-25,California,UCLA,Home,NR, 18 
2496,2025-11-25-NC State-vs-Boise State-m,2025-11-25,NC State,Boise State,Away, 23 ,NR
2497,2025-11-25-NC State-vs-Boise State-m,2025-11-25,Boise State,NC State,Home,NR, 23 
2498,2025-11-25-Kansas State-vs-Indiana-m,2025-11-25,Kansas State,Indiana,Away,NR, 25 
2499,2025-11-25-Kansas State-vs-Indiana-m,2025-11-25,Indiana,Kansas State,Home, 25 ,NR
2500,2025-11-25-East Texas A&M-vs-Army-m,2025-11-25,East Texas A&M,Army,Away,NR,NR
2501,2025-11-25-East Texas A&M-vs-Army-m,2025-11-25,Army,East Texas A&M,Home,NR,NR
2502,2025-11-25-Quinnipiac-vs-UCF-m,2025-11-25,Quinnipiac,UCF,Away,NR,NR
2503,2025-11-25-Quinnipiac-vs-UCF-m,2025-11-25,UCF,Quinnipiac,Home,NR,NR
2504,2025-11-25-Adrian-vs-Central Michigan-m,2025-11-25,Adrian,Central Michigan,Away,NR,NR
2505,2025-11-25-Adrian-vs-Central Michigan-m,2025-11-25,Central Michigan,Adrian,Home,NR,NR
2506,2025-11-25-Cal State Bakersfield-vs-Florida State-m,2025-11-25,Cal State Bakersfield,Florida State,Away,NR,NR
2507,2025-11-25-Cal State Bakersfield-vs-Florida State-m,2025-11-25,Florida State,Cal State Bakersfield,Home,NR,NR
2508,2025-11-25-Georgia Southern-vs-UTSA-m,2025-11-25,Georgia Southern,UTSA,Away,NR,NR
2509,2025-11-25-Georgia Southern-vs-UTSA-m,2025-11-25,UTSA,Georgia Southern,Home,NR,NR
2510,2025-11-25-Hawaii Pacific-vs-Hawaii-m,2025-11-25,Hawaii Pacific,Hawaii,Away,NR,NR
2511,2025-11-25-Hawaii Pacific-vs-Hawaii-m,2025-11-25,Hawaii,Hawaii Pacific,Home,NR,NR
2512,2025-11-25-Omaha-vs-James Madison-m,2025-11-25,Omaha,James Madison,Away,NR,NR
2513,2025-11-25-Omaha-vs-James Madison-m,2025-11-25,James Madison,Omaha,Home,NR,NR
2514,2025-11-25-UNLV-vs-Maryland-m,2025-11-25,UNLV,Maryland,Away,NR,NR
2515,2025-11-25-UNLV-vs-Maryland-m,2025-11-25,Maryland,UNLV,Home,NR,NR
2516,2025-11-25-Mount St. Mary's-vs-Ohio State-m,2025-11-25,Mount St. Mary's,Ohio State,Away,NR,NR
2517,2025-11-25-Mount St. Mary's-vs-Ohio State-m,2025-11-25,Ohio State,Mount St. Mary's,Home,NR,NR
2518,2025-11-25-Boston University-vs-Penn State-m,2025-11-25,Boston University,Penn State,Away,NR,NR
2519,2025-11-25-Boston University-vs-Penn State-m,2025-11-25,Penn State,Boston University,Home,NR,NR
2520,2025-11-25-Old Dominion-vs-Villanova-m,2025-11-25,Old Dominion,Villanova,Away,NR,NR
2521,2025-11-25-Old Dominion-vs-Villanova-m,2025-11-25,Villanova,Old Dominion,Home,NR,NR
2522,2025-11-25-Campbell-vs-Wake Forest-m,2025-11-25,Campbell,Wake Forest,Away,NR,NR
2523,2025-11-25-Campbell-vs-Wake Forest-m,2025-11-25,Wake Forest,Campbell,Home,NR,NR
2524,2025-11-25-Northern Illinois-vs-Austin Peay-m,2025-11-25,Northern Illinois,Austin Peay,Away,NR,NR
2525,2025-11-25-Northern Illinois-vs-Austin Peay-m,2025-11-25,Austin Peay,Northern Illinois,Home,NR,NR
2526,2025-11-25-Eastern Washington-vs-North Texas-m,2025-11-25,Eastern Washington,North Texas,Away,NR,NR
2527,2025-11-25-Eastern Washington-vs-North Texas-m,2025-11-25,North Texas,Eastern Washington,Home,NR,NR
2528,2025-11-25-Southeast Missouri State-vs-Cal Poly-m,2025-11-25,Southeast Missouri State,Cal Poly,Away,NR,NR
2529,2025-11-25-Southeast Missouri State-vs-Cal Poly-m,2025-11-25,Cal Poly,Southeast Missouri State,Home,NR,NR
2530,2025-11-25-Oakland-vs-Montana-m,2025-11-25,Oakland,Montana,Away,NR,NR
2531,2025-11-25-Oakland-vs-Montana-m,2025-11-25,Montana,Oakland,Home,NR,NR
2532,2025-11-25-Stony Brook-vs-Bethune-Cookman-m,2025-11-25,Stony Brook,Bethune-Cookman,Away,NR,NR
2533,2025-11-25-Stony Brook-vs-Bethune-Cookman-m,2025-11-25,Bethune-Cookman,Stony Brook,Home,NR,NR
2534,2025-11-25-Towson-vs-Liberty-m,2025-11-25,Towson,Liberty,Away,NR,NR
2535,2025-11-25-Towson-vs-Liberty-m,2025-11-25,Liberty,Towson,Home,NR,NR
2536,2025-11-25-Pacific-vs-Jacksonville-m,2025-11-25,Pacific,Jacksonville,Away,NR,NR
2537,2025-11-25-Pacific-vs-Jacksonville-m,2025-11-25,Jacksonville,Pacific,Home,NR,NR
2538,2025-11-25-UT-Southern-vs-North Alabama-m,2025-11-25,UT-Southern,North Alabama,Away,NR,NR
2539,2025-11-25-UT-Southern-vs-North Alabama-m,2025-11-25,North Alabama,UT-Southern,Home,NR,NR
2540,2025-11-25-Notre Dame-vs-Rutgers-m,2025-11-25,Notre Dame,Rutgers,Away,NR,NR
2541,2025-11-25-Notre Dame-vs-Rutgers-m,2025-11-25,Rutgers,Notre Dame,Home,NR,NR
2542,2025-11-25-UNC Greensboro-vs-Delaware-m,2025-11-25,UNC Greensboro,Delaware,Away,NR,NR
2543,2025-11-25-UNC Greensboro-vs-Delaware-m,2025-11-25,Delaware,UNC Greensboro,Home,NR,NR
2544,2025-11-25-Rhode Island-vs-Vermont-m,2025-11-25,Rhode Island,Vermont,Away,NR,NR
2545,2025-11-25-Rhode Island-vs-Vermont-m,2025-11-25,Vermont,Rhode Island,Home,NR,NR
2546,2025-11-25-Samford-vs-Georgia State-m,2025-11-25,Samford,Georgia State,Away,NR,NR
2547,2025-11-25-Samford-vs-Georgia State-m,2025-11-25,Georgia State,Samford,Home,NR,NR
2548,2025-11-25-Syracuse-vs-Kansas-m,2025-11-25,Syracuse,Kansas,Away,NR,NR
